title,issue,url,px_w,px_h,est_img_tokens
Titans,5,https://static.wikia.nocookie.net/marvel_dc/images/9/98/Titans_Vol_3_5.jpg,0,0,550
Titans,6,https://static.wikia.nocookie.net/marvel_dc/images/e/ef/Titans_Vol_3_6.jpg,0,0,550
Titans,7,https://static.wikia.nocookie.net/marvel_dc/images/4/4a/Titans_Vol_3_7.jpg,0,0,550
Titans,8,https://static.wikia.nocookie.net/marvel_dc/images/2/2f/Titans_Vol_3_8.jpg,0,0,550
Titans,9,https://static.wikia.nocookie.net/marvel_dc/images/9/9a/Titans_Vol_3_9.jpg,0,0,550
Titans,10,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5798820-10.jpg,0,0,550
Titans,24,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6375724-24.jpg,0,0,550
Titans,25,https://static.wikia.nocookie.net/marvel_dc/images/a/a0/Titans_Vol_3_25.jpg,0,0,550
Titans,26,https://static.wikia.nocookie.net/marvel_dc/images/4/47/Titans_Vol_3_26.jpg,0,0,550
Titans,27,https://static.wikia.nocookie.net/marvel_dc/images/9/9d/Titans_Vol_3_27.png,0,0,550
Titans,28,https://static.wikia.nocookie.net/marvel_dc/images/d/dc/Titans_Vol_3_28.jpg,0,0,550
X-Factor,1,https://static.wikia.nocookie.net/marveldatabase/images/1/17/X-Factor_Vol_4_1.jpg,0,0,550
X-Factor,2,https://static.wikia.nocookie.net/marveldatabase/images/5/59/X-Factor_Vol_1_2.jpg,0,0,550
X-Factor,3,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/8950782-scan0001.jpg,0,0,550
X-Factor,5,https://comicvine.gamespot.com/a/uploads/scale_medium/11155/111551850/10044112-x-factor004.jpg,0,0,550
X-Factor,6,https://comicvine.gamespot.com/a/uploads/scale_medium/11155/111551850/10044114-x-factor006.jpg,0,0,550
X-Factor,7,https://comicvine.gamespot.com/a/uploads/scale_medium/11155/111551850/10044116-x-factor007.jpg,0,0,550
X-Factor,8,https://comicvine.gamespot.com/a/uploads/scale_medium/11155/111551850/10044120-x-factor008.jpg,0,0,550
X-Factor,10,https://static.wikia.nocookie.net/marveldatabase/images/6/62/X-Factor_Vol_4_10.jpg,0,0,550
X-Force,94,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/49714-4604-64565-1-x-force.jpg,0,0,550
Firefly: Brand New Verse,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11144/111442876/8387131-985518._sx1600_ql80_ttd_.jpg,0,0,550
Firefly: Blue Sun Rising,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7729964-01a.jpg,0,0,550
Firefly: Blue Sun Rising,23,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7707291-23.jpg,0,0,550
Firefly: Run River Run,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/8179049-01a.jpg,0,0,550
All New Firefly,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11144/111442876/8387131-985518._sx1600_ql80_ttd_.jpg,0,0,550
All New Firefly,5,https://comicvine.gamespot.com/a/uploads/scale_medium/11143/111431054/8577139-all-newfirefly005-000.jpg,0,0,550
All New Firefly,6,https://comicvine.gamespot.com/a/uploads/scale_medium/11143/111431054/8594348-all-newfirefly006-000.jpg,0,0,550
All New Firefly,7,https://comicvine.gamespot.com/a/uploads/scale_medium/11143/111431054/8630644-all-newfirefly007-000.jpg,0,0,550
All New Firefly,8,https://comicvine.gamespot.com/a/uploads/scale_medium/11143/111431054/8661209-all-newfirefly008-000.jpg,0,0,550
All New Firefly,9,https://comicvine.gamespot.com/a/uploads/scale_medium/11158/111583924/8688951-all-newfirefly009-000.jpg,0,0,550
All New Firefly,2,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/8478647-3767328867-AllNe.jpg,0,0,550
All New Firefly,3,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/8520333-9674392805-AllNe.jpg,0,0,550
All New Firefly,4,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/8552912-4175240461-AllNe.jpg,0,0,550
Joy Operations,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11156/111567728/8670667-joyoperations%282022%29.jpg,0,0,550
Joy Operations,2,https://comicvine.gamespot.com/a/uploads/scale_medium/11122/111221019/8298826-2684402142-97552.jpg,0,0,550
Joy Operations,3,https://comicvine.gamespot.com/a/uploads/scale_medium/11122/111221019/8346121-0057815232-97922.jpg,0,0,550
Joy Operations,4,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/8388047-04.jpg,0,0,550
Joy Operations,5,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/8425733-7266349718-20760.jpg,0,0,550
New Masters,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11131/111316219/8358198-01.jpg,0,0,550
Space Corps,2,https://comicvine.gamespot.com/a/uploads/scale_medium/11161/111615891/10105422-cover.jpg,0,0,550
Space Corps,3,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9955805-wwww.jpg,0,0,550
Radiant Black,2,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9406165-001.jpg,0,0,550
Radiant Black,3,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7929632-03a.jpg,0,0,550
Radiant Black,4,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7978218-04a.jpg,0,0,550
Radiant Black,5,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/8033086-05a.jpg,0,0,550
Radiant Black,6,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/8072331-06a.jpg,0,0,550
Radiant Black,7,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/8112699-07a.jpg,0,0,550
Radiant Black,8,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/8167826-08a.jpg,0,0,550
Die,9,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7133809-09a.jpg,0,0,550
Die,14,https://comicvine.gamespot.com/a/uploads/scale_medium/11118/111185606/7264404-die%20monster%20m%C3%A4dchen%20014%20%282019%29%20pagecover.jpg,0,0,550
Die,15,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7678124-15a.jpg,0,0,550
Die,17,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/8018040-17a.jpg,0,0,550
Die,18,https://comicvine.gamespot.com/a/uploads/scale_medium/11112/111121983/6972739-8083854721-PokE9.jpg,0,0,550
Sherlock Holmes: The Vanishing Man,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6406903-01a.jpg,0,0,550
Sherlock Holmes: The Vanishing Man,2,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6458249-02a.jpg,0,0,550
Sherlock Holmes: The Vanishing Man,3,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6518444-03a-cassaday.jpg,0,0,550
Sherlock Holmes: The Vanishing Man,4,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6560498-04a-cassaday.jpg,0,0,550
Alexandria Ocasio-Cortez and the Freshman Force,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6929663-01.jpg,0,0,550
Alexandria Ocasio-Cortez and the Freshman Force: Squad Special,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7169958-01a.jpg,0,0,550
Paper Girls,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/4842128-01.jpg,0,0,550
Paper Girls,2,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/4894814-02.jpg,0,0,550
Paper Girls,3,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/4934969-03.jpg,0,0,550
Paper Girls,4,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/4988578-04.jpg,0,0,550
Paper Girls,5,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5033262-05.jpg,0,0,550
Monstress,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/4894811-01.jpg,0,0,550
Monstress,2,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/4945260-02.jpg,0,0,550
Monstress,3,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5022647-03.jpg,0,0,550
Monstress,4,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5102710-04.jpg,0,0,550
Huck,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/4912400-01a.jpg,0,0,550
Huck,2,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/4956183-02a.jpg,0,0,550
Huck,3,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/4998105-03a.jpg,0,0,550
Huck,4,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5055985-04a.jpg,0,0,550
Huck,5,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5102704-05a.jpg,0,0,550
Huck,6,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5160397-06a.jpg,0,0,550
Black,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5274753-01.jpg,0,0,550
Black,3,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5523346-03.jpg,0,0,550
Shadow Man,6,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6250570-06a.jpg,0,0,550
Shadow Man,7,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6569445-07.jpg,0,0,550
Doctor Who,9,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/2173470-09.jpg,0,0,550
The Wake,1,https://static.wikia.nocookie.net/marvel_dc/images/d/de/Wake_Vol_1_1.jpg,0,0,550
The Sandman: Overture,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/3410429-01a.jpg,0,0,550
Exiles,1,https://static.wikia.nocookie.net/marveldatabase/images/5/55/Exiles_Vol_1_1.jpg,0,0,550
Exiles,2,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/43384-6983-50744-1-exiles.jpg,0,0,550
Exiles,4,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/43386-6983-50746-1-exiles.jpg,0,0,550
Exiles,5,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/43387-6983-50747-1-exiles.jpg,0,0,550
Exiles,6,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/43388-6983-50748-1-exiles.jpg,0,0,550
Exiles,7,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1867/162551-6983-105360-2-exiles.jpg,0,0,550
Exiles,8,https://comicvine.gamespot.com/a/uploads/scale_medium/0/77/597742-7516_4_008.jpg,0,0,550
Exiles,9,https://comicvine.gamespot.com/a/uploads/scale_medium/0/77/597743-7516_4_009.jpg,0,0,550
Exiles,10,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/54226-6983-74606-1-exiles.jpg,0,0,550
Exiles,11,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1867/162542-6983-105363-2-exiles.jpg,0,0,550
Exiles,12,https://comicvine.gamespot.com/a/uploads/scale_medium/0/77/107571-6983-105364-2-exiles.jpg,0,0,550
Exiles,13,https://comicvine.gamespot.com/a/uploads/scale_medium/0/77/597747-7516_4_013.jpg,0,0,550
Exiles,14,https://comicvine.gamespot.com/a/uploads/scale_medium/0/77/597748-7516_4_014.jpg,0,0,550
Exiles,15,https://comicvine.gamespot.com/a/uploads/scale_medium/0/77/107569-6983-105367-2-exiles.jpg,0,0,550
Exiles,16,https://comicvine.gamespot.com/a/uploads/scale_medium/0/77/597750-7516_4_016.jpg,0,0,550
Exiles,17,https://comicvine.gamespot.com/a/uploads/scale_medium/0/77/597752-7516_4_017.jpg,0,0,550
Exiles,18,https://comicvine.gamespot.com/a/uploads/scale_medium/0/77/597754-7516_4_018.jpg,0,0,550
Exiles,19,https://comicvine.gamespot.com/a/uploads/scale_medium/0/77/597755-7516_4_019.jpg,0,0,550
Exiles,20,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1867/162545-6983-105372-2-exiles.jpg,0,0,550
Exiles,21,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/59779-6983-92774-1-exiles.jpg,0,0,550
Exiles,22,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/59780-6983-92775-1-exiles.jpg,0,0,550
Exiles,24,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/59782-6983-92777-1-exiles.jpg,0,0,550
Exiles,25,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/59783-6983-92778-1-exiles.jpg,0,0,550
Exiles,26,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/59784-6983-92779-1-exiles.jpg,0,0,550
Exiles,27,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/59785-6983-92780-1-exiles.jpg,0,0,550
Exiles,28,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/59786-6983-92781-1-exiles.jpg,0,0,550
Exiles,29,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/59787-6983-92782-1-exiles.jpg,0,0,550
Exiles,30,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/59788-6983-92783-1-exiles.jpg,0,0,550
Exiles,31,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/59789-6983-92784-1-exiles.jpg,0,0,550
Exiles,32,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/59790-6983-92785-1-exiles.jpg,0,0,550
Exiles,33,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/59791-6983-92786-1-exiles.jpg,0,0,550
Exiles,34,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/59792-6983-92787-1-exiles.jpg,0,0,550
Exiles,35,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/59793-6983-92788-1-exiles.jpg,0,0,550
Exiles,36,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/59794-6983-92789-1-exiles.jpg,0,0,550
Exiles,37,https://static.wikia.nocookie.net/marveldatabase/images/d/d5/Exiles_Vol_1_37.jpg,0,0,550
Exiles,38,https://static.wikia.nocookie.net/marveldatabase/images/1/1f/Exiles_Vol_1_38.jpg,0,0,550
Exiles,39,https://static.wikia.nocookie.net/marveldatabase/images/5/5a/Exiles_Vol_1_39.jpg,0,0,550
X-Force,95,https://static.wikia.nocookie.net/marveldatabase/images/b/b2/X-Force_Vol_1_95.jpg,0,0,550
X-Force,96,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/49716-4604-64567-1-x-force.jpg,0,0,550
X-Force,97,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/49717-4604-64568-1-x-force.jpg,0,0,550
X-Force,98,https://comicvine.gamespot.com/a/uploads/scale_medium/0/3125/134701-4604-110432-1-x-force.jpg,0,0,550
X-Force,99,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/49718-4604-64569-1-x-force.jpg,0,0,550
X-Force,101,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/49720-4604-64571-1-x-force.jpg,0,0,550
X-Force,102,https://static.wikia.nocookie.net/marveldatabase/images/7/70/X-Force_Vol_1_102.jpg,0,0,550
X-Force,103,https://static.wikia.nocookie.net/marveldatabase/images/3/3a/X-Force_Vol_1_103.jpg,0,0,550
X-Force,104,https://static.wikia.nocookie.net/marveldatabase/images/b/b1/X-Force_Vol_1_104.jpg,0,0,550
X-Force,105,https://static.wikia.nocookie.net/marveldatabase/images/5/53/X-Force_Vol_1_105.jpg,0,0,550
X-Force,106,https://static.wikia.nocookie.net/marveldatabase/images/3/38/X-Force_Vol_1_106.jpg,0,0,550
X-Force,107,https://static.wikia.nocookie.net/marveldatabase/images/3/37/X-Force_Vol_1_107.jpg,0,0,550
X-Force,108,https://static.wikia.nocookie.net/marveldatabase/images/4/4c/X-Force_Vol_1_108.jpg,0,0,550
X-Force,109,https://static.wikia.nocookie.net/marveldatabase/images/8/8c/X-Force_Vol_1_109.jpg,0,0,550
X-Force,110,https://static.wikia.nocookie.net/marveldatabase/images/1/17/X-Force_Vol_1_110.jpg,0,0,550
X-Force,111,https://static.wikia.nocookie.net/marveldatabase/images/8/8d/X-Force_Vol_1_111.jpg,0,0,550
X-Force,112,https://static.wikia.nocookie.net/marveldatabase/images/e/e8/X-Force_Vol_1_112.jpg,0,0,550
X-Force,113,https://static.wikia.nocookie.net/marveldatabase/images/d/d5/X-Force_Vol_1_113.jpg,0,0,550
X-Force,114,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/49733-4604-64584-1-x-force.jpg,0,0,550
X-Force,115,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/49734-4604-64585-1-x-force.jpg,0,0,550
X-Force,116,https://comicvine.gamespot.com/a/uploads/scale_medium/3/31666/2616800-cover.jpg,0,0,550
Black Panther,22,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/41195-6496-46502-1-black-panther.jpg,0,0,550
Impulse,64,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/44824-5509-51877-1-impulse.jpg,0,0,550
Aquaman,69,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/41103-5230-46382-1-aquaman.jpg,0,0,550
X-Men,25,https://static.wikia.nocookie.net/marveldatabase/images/8/8b/X-Men_Vol_6_25.jpg,0,0,550
DC Special: The Return of Donna Troy,1,https://comicvine.gamespot.com/a/uploads/scale_medium/0/3302/374782-21375-129103-1-the-return-of-donna.JPG,0,0,550
DC Special: The Return of Donna Troy,2,https://comicvine.gamespot.com/a/uploads/scale_medium/0/3302/375859-21375-129182-1-the-return-of-donna.JPG,0,0,550
DC Special: The Return of Donna Troy,3,https://comicvine.gamespot.com/a/uploads/scale_medium/0/3302/375860-21375-129183-1-the-return-of-donna.JPG,0,0,550
DC Special: The Return of Donna Troy,4,https://comicvine.gamespot.com/a/uploads/scale_medium/0/3302/375862-21375-129184-1-the-return-of-donna.JPG,0,0,550
Green Arrow,40,https://static.wikia.nocookie.net/marvel_dc/images/3/30/Green_Arrow_v.3_40.jpg,0,0,550
Green Arrow,50,https://static.wikia.nocookie.net/marvel_dc/images/c/cb/Green_Arrow_Vol_3_50.jpg,0,0,550
Green Arrow,71,https://static.wikia.nocookie.net/marvel_dc/images/3/38/Green_Arrow_v.3_71.jpg,0,0,550
Brightest Day,10,https://comicvine.gamespot.com/a/uploads/scale_medium/6/66303/1438894-bday_cv11_ds_copy.jpeg,0,0,550
The Trials of Shazam,10,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4690/260102-18200-120312-1-the-trials-of-shazam.jpg,0,0,550
The Trials of Shazam,11,https://comicvine.gamespot.com/a/uploads/scale_medium/0/40/293734-18200-122117-1-the-trials-of-shazam.jpg,0,0,550
The Trials of Shazam,12,https://comicvine.gamespot.com/a/uploads/scale_medium/0/40/344844-18200-126373-1-the-trials-of-shazam.jpg,0,0,550
Suicide Squad,12,https://static.wikia.nocookie.net/marvel_dc/images/3/36/Suicide_Squad_v.2_12.jpg,0,0,550
Secret Six,13,https://comicvine.gamespot.com/a/uploads/scale_medium/1/14542/950059-13.jpg,0,0,550
Secret Six,14,https://comicvine.gamespot.com/a/uploads/scale_medium/5/51438/996565-secret_six__14__2009____page_1.jpg,0,0,550
R.E.B.E.L.S.,6,https://comicvine.gamespot.com/a/uploads/scale_medium/3/31666/869873-rebels.jpg,0,0,550
R.E.B.E.L.S.,7,https://comicvine.gamespot.com/a/uploads/scale_medium/3/31666/914026-rebels.jpg,0,0,550
R.E.B.E.L.S.,8,https://comicvine.gamespot.com/a/uploads/scale_medium/2/29350/960440-00.jpg,0,0,550
Identity Crisis,1,https://comicvine.gamespot.com/a/uploads/scale_medium/0/9116/1988182-1.jpg,0,0,550
Identity Crisis,2,https://comicvine.gamespot.com/a/uploads/scale_medium/0/9116/1988217-2.jpg,0,0,550
Identity Crisis,3,https://comicvine.gamespot.com/a/uploads/scale_medium/0/9116/1988228-3.jpg,0,0,550
Identity Crisis,4,https://comicvine.gamespot.com/a/uploads/scale_medium/0/9116/1988240-4.jpg,0,0,550
Identity Crisis,5,https://comicvine.gamespot.com/a/uploads/scale_medium/0/9116/1988258-5.jpg,0,0,550
Identity Crisis,6,https://comicvine.gamespot.com/a/uploads/scale_medium/0/9116/1988261-6.jpg,0,0,550
Identity Crisis,7,https://comicvine.gamespot.com/a/uploads/scale_medium/0/9116/1988267-7.jpg,0,0,550
Countdown to Infinite Crisis,1,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1093/120776-18410-107912-2-countdown-to-infinit.jpg,0,0,550
Infinite Crisis,1,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1867/169494-17983-105305-3-infinite-crisis.jpg,0,0,550
Infinite Crisis,2,https://comicvine.gamespot.com/a/uploads/scale_medium/0/3229/103829-17983-107877-1-infinite-crisis.jpg,0,0,550
Infinite Crisis,3,https://comicvine.gamespot.com/a/uploads/scale_medium/5/56044/1839087-infinite_crisis__2005__3b.jpeg,0,0,550
Infinite Crisis,4,https://comicvine.gamespot.com/a/uploads/scale_medium/0/9241/409288-17983-105306-2-infinite-crisis.jpg,0,0,550
Infinite Crisis,5,https://comicvine.gamespot.com/a/uploads/scale_medium/1/11785/292666-17983-122050-1-infinite-crisis.jpg,0,0,550
Infinite Crisis,6,https://comicvine.gamespot.com/a/uploads/scale_medium/1/11785/292791-17983-122054-1-infinite-crisis.jpg,0,0,550
Infinite Crisis,7,https://comicvine.gamespot.com/a/uploads/scale_medium/0/9241/409329-17983-121466-3-infinite-crisis.jpg,0,0,550
Rann-Thanagar War,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/65423/1639921-rannthanagarwartpb.jpg,0,0,550
Rann-Thanagar War,2,https://comicvine.gamespot.com/a/uploads/scale_medium/1/11307/311582-20002-123347-1-rann-thanagar-war.jpg,0,0,550
Rann-Thanagar War,3,https://comicvine.gamespot.com/a/uploads/scale_medium/1/11307/311583-20002-123348-1-rann-thanagar-war.jpg,0,0,550
Rann-Thanagar War,4,https://comicvine.gamespot.com/a/uploads/scale_medium/1/11307/311593-20002-123349-1-rann-thanagar-war.jpg,0,0,550
Rann-Thanagar War,5,https://comicvine.gamespot.com/a/uploads/scale_medium/1/11307/311598-20002-123350-1-rann-thanagar-war.jpg,0,0,550
Rann-Thanagar War,6,https://comicvine.gamespot.com/a/uploads/scale_medium/1/11307/311607-20002-123353-1-rann-thanagar-war.jpg,0,0,550
Doom Patrol,1,https://static.wikia.nocookie.net/marvel_dc/images/e/e2/Doom_Patrol_Vol_4_1.jpg,0,0,550
Doom Patrol,2,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/63712-11053-96708-1-doom-patrol.jpg,0,0,550
Doom Patrol,3,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/63713-11053-96709-1-doom-patrol.jpg,0,0,550
Doom Patrol,5,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/63715-11053-96711-1-doom-patrol.jpg,0,0,550
X-Force,1,https://static.wikia.nocookie.net/marveldatabase/images/2/2e/X-Force_Vol_6_1.jpg,0,0,550
X-Force,2,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/8868392-www.jpg,0,0,550
X-Force,4,https://static.wikia.nocookie.net/marveldatabase/images/9/9b/X-Force_Vol_6_4.jpg,0,0,550
X-Force,5,https://static.wikia.nocookie.net/marveldatabase/images/7/79/X-Force_Vol_6_5.jpg,0,0,550
X-Force,6,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/8868414-scan-001.jpg,0,0,550
X-Force,7,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/8868415-scan-001.jpg,0,0,550
X-Force,11,https://comicvine.gamespot.com/a/uploads/scale_medium/9/96747/7737587-5.jpg,0,0,550
X-Force,12,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9359230-w.jpg,0,0,550
X-Force,15,https://static.wikia.nocookie.net/marveldatabase/images/f/fb/X-Force_Vol_6_15.jpg,0,0,550
X-Force,16,https://static.wikia.nocookie.net/marveldatabase/images/3/3f/X-Force_Vol_6_16.jpg,0,0,550
X-Force,17,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9359222-w.jpg,0,0,550
X-Force,18,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9359221-ww.jpg,0,0,550
X-Force,19,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9359220-www.jpg,0,0,550
X-Force,20,https://comicvine.gamespot.com/a/uploads/scale_medium/11155/111551850/8894195-06.jpg,0,0,550
X-Force,21,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9359219-wwww.jpg,0,0,550
X-Force,22,https://comicvine.gamespot.com/a/uploads/scale_medium/11155/111551850/8894213-06.jpg,0,0,550
Batman Annual,25,https://static.wikia.nocookie.net/marvel_dc/images/9/95/Batman_Annual_25.jpg,0,0,550
Detective Comics,817,https://comicvine.gamespot.com/a/uploads/scale_medium/0/6060/171052-18058-113414-1-detective-comics.jpg,0,0,550
Detective Comics,818,https://static.wikia.nocookie.net/marvel_dc/images/c/c7/Detective_Comics_818A.jpg,0,0,550
Detective Comics,819,https://static.wikia.nocookie.net/marvel_dc/images/e/e8/Detective_Comics_819.jpg,0,0,550
Detective Comics,820,https://static.wikia.nocookie.net/marvel_dc/images/0/01/Detective_Comics_820.jpg,0,0,550
Justice,1,https://comicvine.gamespot.com/a/uploads/scale_medium/0/574/128051-18625-109974-1-justice.jpg,0,0,550
Justice,2,https://comicvine.gamespot.com/a/uploads/scale_medium/0/574/128055-18625-109975-1-justice.jpg,0,0,550
Justice,3,https://comicvine.gamespot.com/a/uploads/scale_medium/0/574/128639-18625-110011-1-justice.jpg,0,0,550
Justice,4,https://comicvine.gamespot.com/a/uploads/scale_medium/0/574/128640-18625-110012-1-justice.jpg,0,0,550
Justice,5,https://comicvine.gamespot.com/a/uploads/scale_medium/0/574/128058-18625-109976-1-justice.jpg,0,0,550
Justice,6,https://comicvine.gamespot.com/a/uploads/scale_medium/0/7015/157269-18625-111943-1-justice.jpg,0,0,550
Justice,7,https://comicvine.gamespot.com/a/uploads/scale_medium/7/71975/2410746-60851_20060830124219_large.jpg,0,0,550
Justice,8,https://comicvine.gamespot.com/a/uploads/scale_medium/0/7015/158204-18625-111976-1-justice.jpg,0,0,550
Justice,9,https://comicvine.gamespot.com/a/uploads/scale_medium/0/7015/158614-18625-111996-1-justice.jpg,0,0,550
"All-Star Batman and Robin, the Boy Wonder",2,https://comicvine.gamespot.com/a/uploads/scale_medium/5/56044/2179519-all_star_batman_and_robin_the_boy_wonder__2005__02a_.jpeg,0,0,550
X-Force,23,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9359218-w.jpg,0,0,550
X-Force,25,https://comicvine.gamespot.com/a/uploads/scale_medium/11155/111551850/8448828-img-9920.jpg,0,0,550
X-Force,27,https://comicvine.gamespot.com/a/uploads/scale_medium/11155/111551850/8740697-clean.jpg,0,0,550
X-Force,28,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9880150-scan-001.jpg,0,0,550
X-Force,29,https://comicvine.gamespot.com/a/uploads/scale_medium/11155/111551850/8739569-clean.jpg,0,0,550
X-Force,30,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9359213-www.jpg,0,0,550
X-Force,31,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9359211-wwww.jpg,0,0,550
X-Force,32,https://comicvine.gamespot.com/a/uploads/scale_medium/11155/111551850/8739583-clean.jpg,0,0,550
X-Force,33,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9359206-ww.jpg,0,0,550
X-Force,34,https://comicvine.gamespot.com/a/uploads/scale_medium/11155/111551850/8867008-14.jpg,0,0,550
X-Force,39,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9359201-www.jpg,0,0,550
X-Force,40,https://comicvine.gamespot.com/a/uploads/scale_medium/11155/111551850/9339340-20.png,0,0,550
